id,uri,nomeParlamentar,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email,sexo,ultimaSituacao,condicaoEleitoral,nomeEleitoral,nomeCivil,dataNascimento,falecido,udNascimento,escolaridade
73544,https://dadosabertos.camara.leg.br/api/v2/deputados/73544,KOYU IHA,"['PSDB', 'PMDB']",https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['SP'],"[48, 49, 50]",https://www.camara.leg.br/internet/deputado/bandep/73544.jpg,,M,Afastado,Titular,KOYU IHA,Koyu Iha,1940-06-30,0,SP,Superior
73545,https://dadosabertos.camara.leg.br/api/v2/deputados/73545,LUCIANO ZICA,['PT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36844,['SP'],"[50, 51, 52]",https://www.camara.leg.br/internet/deputado/bandep/73545.jpg,,M,Fim de Mandato,Titular,LUCIANO ZICA,EUSTÁQUIO LUCIANO ZICA,1951-01-07,0,MG,Superior Incompleto
73546,https://dadosabertos.camara.leg.br/api/v2/deputados/73546,LUIZ CARLOS SANTOS,"['PMDB', 'PFL']",https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['SP'],"[49, 50, 52]",https://www.camara.leg.br/internet/deputado/bandep/73546.jpg,,M,Fim de Mandato,Titular,LUIZ CARLOS SANTOS,LUIZ CARLOS DOS SANTOS,1932-05-26,0,MG,Superior
73547,https://dadosabertos.camara.leg.br/api/v2/deputados/73547,MALULY NETTO,"['ARENA', 'PFL', 'PDS']",https://dadosabertos.camara.leg.br/api/v2/partidos/36785,['SP'],"[46, 47, 48, 49, 50, 51]",https://www.camara.leg.br/internet/deputado/bandep/73547.jpg,,M,Vacância,Titular,MALULY NETTO,JORGE MALULY NETTO,1931-01-28,0,SP,Superior
73548,https://dadosabertos.camara.leg.br/api/v2/deputados/73548,MARCELO BARBIERI,['PMDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['SP'],"[49, 50, 51, 52]",https://www.camara.leg.br/internet/deputado/bandep/73548.jpg,,M,Suplência,Suplente,MARCELO BARBIERI,MARCELO FORTES BARBIERI,1956-11-21,0,SP,Superior
73549,https://dadosabertos.camara.leg.br/api/v2/deputados/73549,MARQUINHO CHEDID,['PSD*'],https://dadosabertos.camara.leg.br/api/v2/partidos/38000,['SP'],[50],https://www.camara.leg.br/internet/deputado/bandep/73549.jpg,,M,Afastado,Titular,MARQUINHO CHEDID,Marco Antonio Nassif Abi Chedid,1957-11-23,0,SP,Superior
73550,https://dadosabertos.camara.leg.br/api/v2/deputados/73550,MARTA SUPLICY,['PT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36844,['SP'],[50],https://www.camara.leg.br/internet/deputado/bandep/73550.jpg,,F,Afastado,Titular,MARTA SUPLICY,Marta Teresa Suplicy,1945-03-18,0,SP,Superior
73551,https://dadosabertos.camara.leg.br/api/v2/deputados/73551,MAURICIO NAJAR,"['PFL', 'PDS']",https://dadosabertos.camara.leg.br/api/v2/partidos/36790,['SP'],"[49, 50]",https://www.camara.leg.br/internet/deputado/bandep/73551.jpg,,M,Vacância,Titular,MAURICIO NAJAR,Mauricio Nagib Najar,1934-09-19,0,SP,Superior
73552,https://dadosabertos.camara.leg.br/api/v2/deputados/73552,MICHEL TEMER,['PMDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['SP'],"[48, 49, 50, 51, 52, 53]",https://www.camara.leg.br/internet/deputado/bandep/73552.jpg,,M,Vacância,Titular,MICHEL TEMER,MICHEL MIGUEL ELIAS TEMER LULIA,1940-09-23,0,SP,Superior
73553,https://dadosabertos.camara.leg.br/api/v2/deputados/73553,NELSON MARQUEZELLI,['PTB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36845,['SP'],"[49, 50, 51, 52, 53, 54, 55]",https://www.camara.leg.br/internet/deputado/bandep/73553.jpg,,M,Fim de Mandato,Titular,NELSON MARQUEZELLI,NELSON MARQUEZELLI,1941-10-29,0,SP,Superior
73554,https://dadosabertos.camara.leg.br/api/v2/deputados/73554,DE VELASCO,"['PRONA', 'PSD*']",https://dadosabertos.camara.leg.br/api/v2/partidos/36837,['SP'],"[50, 51]",https://www.camara.leg.br/internet/deputado/bandep/73554.jpg,,M,,Titular,DE VELASCO,PAULO CÉSAR MARQUES DE VELASCO,1937-02-10,0,MG,Superior
73555,https://dadosabertos.camara.leg.br/api/v2/deputados/73555,PAULO LIMA,"['PMDB', 'PFL']",https://dadosabertos.camara.leg.br/api/v2/partidos/36790,['SP'],"[49, 50, 51, 52, 53]",https://www.camara.leg.br/internet/deputado/bandep/73555.jpg,,M,Fim de Mandato,Efetivado,PAULO LIMA,PAULO CÉSAR DE OLIVEIRA LIMA,1963-02-09,0,SP,Superior
73556,https://dadosabertos.camara.leg.br/api/v2/deputados/73556,REGIS DE OLIVEIRA,"['PSDB', 'PSC']",https://dadosabertos.camara.leg.br/api/v2/partidos/36790,['SP'],"[50, 53]",https://www.camara.leg.br/internet/deputado/bandep/73556.jpg,,M,Fim de Mandato,Titular,REGIS DE OLIVEIRA,REGIS FERNANDES DE OLIVEIRA,1944-09-19,0,SP,Superior
73557,https://dadosabertos.camara.leg.br/api/v2/deputados/73557,RICARDO IZAR,"['PPR', 'PTB', 'PPB', 'PFL', 'PL*']",https://dadosabertos.camara.leg.br/api/v2/partidos/36795,['SP'],"[48, 49, 50, 51, 52, 53]",https://www.camara.leg.br/internet/deputado/bandep/73557.jpg,,M,Vacância,Titular,RICARDO IZAR,RICARDO NAGIB IZAR,1938-07-28,1,SP,Superior
73558,https://dadosabertos.camara.leg.br/api/v2/deputados/73558,ROBSON TUMA,"['PL*', 'DEM', 'PFL']",https://dadosabertos.camara.leg.br/api/v2/partidos/36795,['SP'],"[49, 50, 51, 52, 53]",https://www.camara.leg.br/internet/deputado/bandep/73558.jpg,,M,Fim de Mandato,Suplente,ROBSON TUMA,ROBSON TUMA,1968-09-05,0,SP,Superior
73559,https://dadosabertos.camara.leg.br/api/v2/deputados/73559,SALVADOR ZIMBALDI,"['PSDB', 'PTB', 'S.PART.', 'PSB', 'PROS', 'PDT']",https://dadosabertos.camara.leg.br/api/v2/partidos/36835,['SP'],"[50, 51, 52, 54]",https://www.camara.leg.br/internet/deputado/bandep/73559.jpg,,M,Fim de Mandato,Titular,SALVADOR ZIMBALDI,SALVADOR ZIMBALDI FILHO,1955-06-05,0,SP,Ensino Técnico
73560,https://dadosabertos.camara.leg.br/api/v2/deputados/73560,SILVIO TORRES,['PSDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36835,['SP'],"[50, 51, 52, 53, 54, 55]",https://www.camara.leg.br/internet/deputado/bandep/73560.jpg,,M,Fim de Mandato,Titular,SILVIO TORRES,SILVIO FRANÇA TORRES,1946-06-01,0,SP,Superior
73561,https://dadosabertos.camara.leg.br/api/v2/deputados/73561,TELMA DE SOUZA,['PT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36844,['SP'],"[50, 51, 52, 53]",https://www.camara.leg.br/internet/deputado/bandep/73561.jpg,,F,Fim de Mandato,Suplente,TELMA DE SOUZA,TELMA SANDRA AUGUSTO DE SOUZA,1944-09-29,0,SP,Superior
73562,https://dadosabertos.camara.leg.br/api/v2/deputados/73562,TUGA ANGERAMI,['PSDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36835,['SP'],"[49, 50]",https://www.camara.leg.br/internet/deputado/bandep/73562.jpg,,M,Afastado,Titular,TUGA ANGERAMI,José Gualberto Tuga Martins Angerami,1950-04-17,0,SP,Superior
73563,https://dadosabertos.camara.leg.br/api/v2/deputados/73563,USHITARO KAMIA,['PSB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36811,['SP'],[50],https://www.camara.leg.br/internet/deputado/bandep/73563.jpg,,M,Afastado,Titular,USHITARO KAMIA,Ushitaro Kamia,1946-07-01,0,SP,Superior
73564,https://dadosabertos.camara.leg.br/api/v2/deputados/73564,VADÃO GOMES,"['PRN', 'PPB', 'PP**', 'PP***']",https://dadosabertos.camara.leg.br/api/v2/partidos/36822,['SP'],"[49, 50, 51, 52, 53]",https://www.camara.leg.br/internet/deputado/bandep/73564.jpg,,M,Fim de Mandato,Titular,VADÃO GOMES,ETIVALDO VADÃO GOMES,1957-04-19,0,SP,Secundário
73565,https://dadosabertos.camara.leg.br/api/v2/deputados/73565,VALDEMAR COSTA NETO,"['PL*', 'PR']",https://dadosabertos.camara.leg.br/api/v2/partidos/36795,['SP'],"[49, 50, 51, 52, 53, 54]",https://www.camara.leg.br/internet/deputado/bandep/73565.jpg,,M,Vacância,Titular,VALDEMAR COSTA NETO,VALDEMAR COSTA NETO,1949-08-11,0,SP,Superior
73566,https://dadosabertos.camara.leg.br/api/v2/deputados/73566,VICENTE CASCIONE,"['PL*', 'PTB']",https://dadosabertos.camara.leg.br/api/v2/partidos/36832,['SP'],"[50, 52]",https://www.camara.leg.br/internet/deputado/bandep/73566.jpg,,M,Fim de Mandato,Titular,VICENTE CASCIONE,VICENTE FERNANDES CASCIONE,1942-07-14,0,SP,Superior
73567,https://dadosabertos.camara.leg.br/api/v2/deputados/73567,WAGNER ROSSI,['PMDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['SP'],"[49, 50, 51]",https://www.camara.leg.br/internet/deputado/bandep/73567.jpg,,M,,Efetivado,WAGNER ROSSI,WAGNER GONÇALVES ROSSI,1943-01-27,0,SP,Superior
73568,https://dadosabertos.camara.leg.br/api/v2/deputados/73568,CELSO JACOB,"['PMDB', 'PDT', 'MDB']",https://dadosabertos.camara.leg.br/api/v2/partidos/36786,['RJ'],"[51, 54, 55]",https://www.camara.leg.br/internet/deputado/bandep/73568.jpg,,M,Fim de Mandato,Efetivado,CELSO JACOB,CELSO ALENCAR RAMOS JACOB,1957-01-19,0,RJ,Mestrado
73569,https://dadosabertos.camara.leg.br/api/v2/deputados/73569,JORGE PINHEIRO,"['PRONA', 'PL*', 'PRB', 'PR']",https://dadosabertos.camara.leg.br/api/v2/partidos/36800,"['GO', 'DF']","[51, 52, 54]",https://www.camara.leg.br/internet/deputado/bandep/73569.jpg,,M,Suplência,Suplente,JORGE PINHEIRO,JORGE DOS REIS PINHEIRO,1966-10-12,0,MG,Secundário
73570,https://dadosabertos.camara.leg.br/api/v2/deputados/73570,IVANIO GUERRA,['PFL'],https://dadosabertos.camara.leg.br/api/v2/partidos/36790,['PR'],"[49, 51]",https://www.camara.leg.br/internet/deputado/bandep/73570.jpg,,M,Afastado,Suplente,IVANIO GUERRA,IVÂNIO FUMEGALI GUERRA,1940-03-31,0,RS,Superior
73571,https://dadosabertos.camara.leg.br/api/v2/deputados/73571,OSVALDO SOBRINHO,"['PMDB', 'PTB']",https://dadosabertos.camara.leg.br/api/v2/partidos/36845,['MT'],"[48, 51]",https://www.camara.leg.br/internet/deputado/bandep/73571.jpg,,M,Afastado,Suplente,OSVALDO SOBRINHO,OSVALDO ROBERTO SOBRINHO,1949-01-08,0,SP,Superior
73572,https://dadosabertos.camara.leg.br/api/v2/deputados/73572,JOÃO MAGNO,['PT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36844,['MG'],"[51, 52]",https://www.camara.leg.br/internet/deputado/bandep/73572.jpg,,M,Fim de Mandato,Titular,JOÃO MAGNO,JOÃO MAGNO DE MOURA,1960-08-05,0,MG,Superior
73573,https://dadosabertos.camara.leg.br/api/v2/deputados/73573,YVONILTON GONÇALVES,['PPB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36790,['BA'],[51],https://www.camara.leg.br/internet/deputado/bandep/73573.jpg,,M,,Titular,YVONILTON GONÇALVES,YVONILTON BORGES GONÇALVES,1958-06-22,0,BA,Superior
73574,https://dadosabertos.camara.leg.br/api/v2/deputados/73574,REGINALDO GERMANO,"['PMDB', 'PP**', 'PFL']",https://dadosabertos.camara.leg.br/api/v2/partidos/36790,['BA'],"[51, 52]",https://www.camara.leg.br/internet/deputado/bandep/73574.jpg,,M,Fim de Mandato,Titular,REGINALDO GERMANO,REGINALDO DA SILVA GERMANO,1954-09-21,0,RJ,Superior Incompleto
73575,https://dadosabertos.camara.leg.br/api/v2/deputados/73575,JOEL DE HOLLANDA,['PFL'],https://dadosabertos.camara.leg.br/api/v2/partidos/36790,['PE'],"[51, 52]",https://www.camara.leg.br/internet/deputado/bandep/73575.jpg,,M,Fim de Mandato,Efetivado,JOEL DE HOLLANDA,JOEL DE HOLLANDA CORDEIRO,1943-04-01,0,PE,Superior
73576,https://dadosabertos.camara.leg.br/api/v2/deputados/73576,PAULO DE ALMEIDA,"['PPB', 'PTR']",https://dadosabertos.camara.leg.br/api/v2/partidos/38000,['RJ'],"[49, 51]",https://www.camara.leg.br/internet/deputado/bandep/73576.jpg,,M,Afastado,Suplente,PAULO DE ALMEIDA,PAULO CARDOSO DE ALMEIDA,1950-07-12,0,RJ,Superior
73577,https://dadosabertos.camara.leg.br/api/v2/deputados/73577,TARCÍSIO ZIMMERMANN,['PT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36844,['RS'],"[51, 52, 53]",https://www.camara.leg.br/internet/deputado/bandep/73577.jpg,,M,Vacância,Titular,TARCÍSIO ZIMMERMANN,TARCISIO JOÃO ZIMERMMANN,1954-07-24,0,RS,Superior
73578,https://dadosabertos.camara.leg.br/api/v2/deputados/73578,RICARDO MARANHÃO,['PSB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36832,['RJ'],[51],https://www.camara.leg.br/internet/deputado/bandep/73578.jpg,,M,Afastado,Suplente,RICARDO MARANHÃO,RICARDO MOURA DE ALBUQUERQUE MARANHÃO,1943-11-25,0,PE,Superior
73579,https://dadosabertos.camara.leg.br/api/v2/deputados/73579,ALBERTO FRAGA,"['PTB', 'PL', 'S.PART.', 'PMDB', 'DEM', 'PFL']",https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['DF'],"[51, 52, 53, 55, 57]",https://www.camara.leg.br/internet/deputado/bandep/73579.jpg,dep.albertofraga@camara.leg.br,M,Exercício,Titular,Alberto Fraga,JOÃO ALBERTO FRAGA SILVA,1956-06-02,0,SE,Superior
73580,https://dadosabertos.camara.leg.br/api/v2/deputados/73580,RICARDO NORONHA,['PMDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['DF'],[51],https://www.camara.leg.br/internet/deputado/bandep/73580.jpg,,M,Afastado,Suplente,RICARDO NORONHA,JOÃO RICARDO NORONHA DA SILVA,1958-06-22,0,TO,Superior
73581,https://dadosabertos.camara.leg.br/api/v2/deputados/73581,ALOÍZIO SANTOS,"['PSDB', 'PMDB', 'MDB*']",https://dadosabertos.camara.leg.br/api/v2/partidos/36774,['ES'],"[49, 51, 45]",https://www.camara.leg.br/internet/deputado/bandep/73581.jpg,,M,Vacância,Suplente,ALOÍZIO SANTOS,ALOÍZIO SANTOS,1940-10-11,0,SE,Superior
73582,https://dadosabertos.camara.leg.br/api/v2/deputados/73582,HELENILDO RIBEIRO,['PSDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36835,['AL'],"[51, 52]",https://www.camara.leg.br/internet/deputado/bandep/73582.jpg,,M,Vacância,Titular,HELENILDO RIBEIRO,JOSÉ HELENILDO RIBEIRO MONTEIRO,1946-09-28,1,PE,Superior
73583,https://dadosabertos.camara.leg.br/api/v2/deputados/73583,CARLOS CURY,['PPB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36811,['RO'],[51],https://www.camara.leg.br/internet/deputado/bandep/73583.jpg,,M,Afastado,Suplente,CARLOS CURY,CARLOS JORGE CURY MANSILLA,1957-06-02,0,RO,Superior
73584,https://dadosabertos.camara.leg.br/api/v2/deputados/73584,ANTONIO CARLOS DE MENDES THAME,"['PSDB', 'PV', 'PFL']",https://dadosabertos.camara.leg.br/api/v2/partidos/36851,['SP'],"[48, 49, 51, 52, 53, 54, 55]",https://www.camara.leg.br/internet/deputado/bandep/73584.jpg,,M,Fim de Mandato,Efetivado,ANTONIO CARLOS MENDES THAME,ANTONIO CARLOS DE MENDES THAME,1946-06-13,0,SP,Mestrado
73585,https://dadosabertos.camara.leg.br/api/v2/deputados/73585,CLOVIS VOLPI,['PSDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36851,['SP'],[51],https://www.camara.leg.br/internet/deputado/bandep/73585.jpg,,M,Afastado,Suplente,CLOVIS VOLPI,CLOVIS VOLPI,1948-02-20,0,SP,Superior
73586,https://dadosabertos.camara.leg.br/api/v2/deputados/73586,JÚLIO DELGADO,"['PMDB', 'PV', 'PSB', 'PPS']",https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['MG'],"[51, 52, 53, 54, 55, 56]",https://www.camara.leg.br/internet/deputado/bandep/73586.jpg,,M,Fim de Mandato,Titular,Júlio Delgado,JÚLIO CÉSAR DELGADO,1966-11-18,0,MG,Pós-Graduação
73587,https://dadosabertos.camara.leg.br/api/v2/deputados/73587,JOSÉ ALEKSANDRO,['PFL'],https://dadosabertos.camara.leg.br/api/v2/partidos/36837,['AC'],[51],https://www.camara.leg.br/internet/deputado/bandep/73587.jpg,,M,,Titular,JOSÉ ALEKSANDRO,JOSÉ ALEKSANDRO DA SILVA,1965-07-06,0,CE,Superior
73588,https://dadosabertos.camara.leg.br/api/v2/deputados/73588,MAURO BENEVIDES,"['PMDB', 'MDB']",https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['CE'],"[51, 52, 53, 54, 55]",https://www.camara.leg.br/internet/deputado/bandep/73588.jpg,,M,Suplência,Suplente,MAURO BENEVIDES,CARLOS MAURO CABRAL BENEVIDES,1930-03-21,0,CE,Superior
73589,https://dadosabertos.camara.leg.br/api/v2/deputados/73589,ANTÔNIO JOSÉ MOTA,['PMDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['CE'],[51],https://www.camara.leg.br/internet/deputado/bandep/73589.jpg,,M,Afastado,Suplente,ANTÔNIO JOSÉ MOTA,ANTONIO JOSÉ PORTO MOTA,1967-06-11,0,CE,Superior
73590,https://dadosabertos.camara.leg.br/api/v2/deputados/73590,JOAQUIM BRITO,['PT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36844,['AL'],[51],https://www.camara.leg.br/internet/deputado/bandep/73590.jpg,,M,Afastado,Suplente,JOAQUIM BRITO,JOAQUIM ANTONIO DE CARVALHO BRITO,1955-03-04,0,PE,Superior
73591,https://dadosabertos.camara.leg.br/api/v2/deputados/73591,RENATO SILVA,['PSDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36835,['PR'],[51],https://www.camara.leg.br/internet/deputado/bandep/73591.jpg,,M,Afastado,Suplente,RENATO SILVA,RENATO DA SILVA,1951-02-26,0,SC,Secundário
73592,https://dadosabertos.camara.leg.br/api/v2/deputados/73592,KÁTIA ABREU,['PFL'],https://dadosabertos.camara.leg.br/api/v2/partidos/36790,['TO'],"[51, 52]",https://www.camara.leg.br/internet/deputado/bandep/73592.jpg,,F,Fim de Mandato,Titular,KÁTIA ABREU,KÁTIA REGINA DE ABREU,1962-02-02,0,GO,Superior
73593,https://dadosabertos.camara.leg.br/api/v2/deputados/73593,RAINEL BARBOSA,['PMDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['TO'],[51],https://www.camara.leg.br/internet/deputado/bandep/73593.jpg,,M,Afastado,Suplente,RAINEL BARBOSA,RAINEL BARBOSA ARAÚJO,1961-06-04,0,TO,Secundário
73594,https://dadosabertos.camara.leg.br/api/v2/deputados/73594,NILMAR RUIZ,"['DEM', 'PFL', 'PR', 'PEN']",https://dadosabertos.camara.leg.br/api/v2/partidos/36790,['TO'],"[51, 53, 54]",https://www.camara.leg.br/internet/deputado/bandep/73594.jpg,,F,Suplência,Suplente,NILMAR RUIZ,NILMAR GAVINO RUIZ,1956-02-05,0,RJ,Superior
73595,https://dadosabertos.camara.leg.br/api/v2/deputados/73595,CHICO SARDELLI,"['PV', 'PFL']",https://dadosabertos.camara.leg.br/api/v2/partidos/36790,['SP'],"[51, 52]",https://www.camara.leg.br/internet/deputado/bandep/73595.jpg,,M,Fim de Mandato,Suplente,CHICO SARDELLI,FRANCISCO ANTONIO SARDELLI,1956-06-26,0,SP,Superior
73596,https://dadosabertos.camara.leg.br/api/v2/deputados/73596,SAULO COELHO,"['PSDB', 'PFL']",https://dadosabertos.camara.leg.br/api/v2/partidos/36835,['MG'],"[48, 49, 51]",https://www.camara.leg.br/internet/deputado/bandep/73596.jpg,,M,,Efetivado,SAULO COELHO,SAULO LEVINDO COELHO,1949-09-29,0,MG,Superior
73597,https://dadosabertos.camara.leg.br/api/v2/deputados/73597,FRANCISCO SOUSA,['PDT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36786,['MA'],[51],https://www.camara.leg.br/internet/deputado/bandep/73597.jpg,,M,Afastado,Suplente,FRANCISCO SOUSA,FRANCISCO RODRIGUES DE SOUSA,1954-07-09,0,MA,Superior
73598,https://dadosabertos.camara.leg.br/api/v2/deputados/73598,WILSON CUNHA,"['PL*', 'PTB']",https://dadosabertos.camara.leg.br/api/v2/partidos/36845,['MG'],"[49, 51]",https://www.camara.leg.br/internet/deputado/bandep/73598.jpg,,M,Afastado,Suplente,WILSON CUNHA,WILSON JOSE DA CUNHA,1937-10-15,0,MG,Secundário
73599,https://dadosabertos.camara.leg.br/api/v2/deputados/73599,EDIR OLIVEIRA,['PTB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36845,['RS'],"[51, 52, 53]",https://www.camara.leg.br/internet/deputado/bandep/73599.jpg,,M,Suplência,Suplente,EDIR OLIVEIRA,EDIR PEDRO DE OLIVEIRA,1950-02-03,0,RS,Superior Incompleto
73600,https://dadosabertos.camara.leg.br/api/v2/deputados/73600,JOSÉ MAGALHÃES,['PFL'],https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['MT'],[51],https://www.camara.leg.br/internet/deputado/bandep/73600.jpg,,M,Afastado,Suplente,JOSÉ MAGALHÃES,JOSÉ DOMINGOS DE MAGALHÃES,1948-08-15,0,MT,Superior
73601,https://dadosabertos.camara.leg.br/api/v2/deputados/73601,MOACIR PIOVESAN,['PDT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36786,['PR'],[51],https://www.camara.leg.br/internet/deputado/bandep/73601.jpg,,M,Afastado,Suplente,MOACIR PIOVESAN,MOACIR PIOVESAN,1936-11-15,0,PR,Secundário
73602,https://dadosabertos.camara.leg.br/api/v2/deputados/73602,MANOEL VITÓRIO,['PT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36844,['MS'],[51],https://www.camara.leg.br/internet/deputado/bandep/73602.jpg,,M,Afastado,Suplente,MANOEL VITÓRIO,MANOEL DO CARMO VITÓRIO,1956-12-07,0,MS,Superior
73603,https://dadosabertos.camara.leg.br/api/v2/deputados/73603,ORLANDO FANTAZZINI,"['PSOL', 'PT']",https://dadosabertos.camara.leg.br/api/v2/partidos/36844,['SP'],"[51, 52]",https://www.camara.leg.br/internet/deputado/bandep/73603.jpg,,M,Fim de Mandato,Titular,ORLANDO FANTAZZINI,ORLANDO FANTAZZINI NETO,1958-09-14,0,SP,Superior
73604,https://dadosabertos.camara.leg.br/api/v2/deputados/73604,RUI FALCÃO,['PT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36844,['SP'],"[56, 57, 51]",https://www.camara.leg.br/internet/deputado/bandep/73604.jpg,dep.ruifalcao@camara.leg.br,M,Exercício,Titular,Rui Falcão,RUI GOETHE DA COSTA FALCÃO,1943-11-26,0,MG,Superior
73612,https://dadosabertos.camara.leg.br/api/v2/deputados/73612,PAULO JOSÉ ALVES RATTES,"['PST', 'PMDB', 'PSB']",https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['RJ'],"[52, 53, 46]",https://www.camara.leg.br/internet/deputado/bandep/73612.jpg,,M,Fim de Mandato,Suplente,PAULO RATTES,PAULO JOSÉ ALVES RATTES,1933-12-21,0,RJ,Superior
73630,https://dadosabertos.camara.leg.br/api/v2/deputados/73630,JULIO CABRAL,['PTB'],https://dadosabertos.camara.leg.br/api/v2/partidos/37994,['RR'],[49],https://www.camara.leg.br/internet/deputado/bandep/73630.jpg,,M,,Titular,JULIO CABRAL,Antonio Julio Bernardo Cabral,1954-03-16,0,AM,Superior
73631,https://dadosabertos.camara.leg.br/api/v2/deputados/73631,ANTONIO BÁRBARA,['PRN'],https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['PR'],[49],https://www.camara.leg.br/internet/deputado/bandep/73631.jpg,,M,,Titular,ANTONIO BÁRBARA,Antonio Paula de Souza da Bárbara,1934-07-02,0,,Secundário
73634,https://dadosabertos.camara.leg.br/api/v2/deputados/73634,AVELINO COSTA,['PL*'],https://dadosabertos.camara.leg.br/api/v2/partidos/36812,['MG'],[49],https://www.camara.leg.br/internet/deputado/bandep/73634.jpg,,M,,Titular,AVELINO COSTA,Avelino Costa,1934-06-22,0,,Secundário
73635,https://dadosabertos.camara.leg.br/api/v2/deputados/73635,PINGA FOGO DE OLIVEIRA,['PRN'],https://dadosabertos.camara.leg.br/api/v2/partidos/36786,['PR'],[49],https://www.camara.leg.br/internet/deputado/bandep/73635.jpg,,M,Vacância,Titular,PINGA FOGO DE OLIVEIRA,Benedito Cláudio Pinga Fogo de Oliveira,1951-06-20,0,MG,Primário
73637,https://dadosabertos.camara.leg.br/api/v2/deputados/73637,CARLOS KAYATH,['PTB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36845,['PA'],[49],https://www.camara.leg.br/internet/deputado/bandep/73637.jpg,,M,,Titular,CARLOS KAYATH,CARLOS JEHÁ KAYATH,1959-10-17,0,PA,Superior
73638,https://dadosabertos.camara.leg.br/api/v2/deputados/73638,CARLOS LUPI,['PDT'],https://dadosabertos.camara.leg.br/api/v2/partidos/36786,['RJ'],[49],https://www.camara.leg.br/internet/deputado/bandep/73638.jpg,,M,,Titular,CARLOS LUPI,Carlos Roberto Lupi,1960-03-26,0,SP,Superior
73639,https://dadosabertos.camara.leg.br/api/v2/deputados/73639,CARLOS ROBERTO MASSA,['PRN'],https://dadosabertos.camara.leg.br/api/v2/partidos/36845,['PR'],[49],https://www.camara.leg.br/internet/deputado/bandep/73639.jpg,,M,,Titular,CARLOS ROBERTO MASSA,Carlos Roberto Massa,1956-02-15,0,SP,Secundário
73640,https://dadosabertos.camara.leg.br/api/v2/deputados/73640,CARLOS SCARPELINI,['PMDB'],https://dadosabertos.camara.leg.br/api/v2/partidos/36800,['PR'],"[49, 46]",https://www.camara.leg.br/internet/deputado/bandep/73640.jpg,,M,,Titular,CARLOS SCARPELINI,Carlos Roberto Scarpelini,1952-01-31,0,PR,Secundário
73641,https://dadosabertos.camara.leg.br/api/v2/deputados/73641,CARLOS AZAMBUJA,['PDS'],https://dadosabertos.camara.leg.br/api/v2/partidos/36812,['RS'],[49],https://www.camara.leg.br/internet/deputado/bandep/73641.jpg,,M,,Titular,CARLOS AZAMBUJA,Carlos Sá Azambuja,1938-04-24,0,RS,Superior
73643,https://dadosabertos.camara.leg.br/api/v2/deputados/73643,WAGNER SALUSTIANO,"['PPB', 'PPR']",https://dadosabertos.camara.leg.br/api/v2/partidos/36811,['SP'],"[50, 51]",https://www.camara.leg.br/internet/deputado/bandep/73643.jpg,,M,,Titular,WAGNER SALUSTIANO,WAGNER AMARAL SALUSTIANO,1955-06-27,0,SP,Superior
73644,https://dadosabertos.camara.leg.br/api/v2/deputados/73644,WELSON GASPARINI,['PPR'],https://dadosabertos.camara.leg.br/api/v2/partidos/36835,['SP'],[50],https://www.camara.leg.br/internet/deputado/bandep/73644.jpg,,M,Afastado,Titular,WELSON GASPARINI,WELSON GASPARINI,1936-12-01,0,SP,Superior
